[2024-04-30 11:27:13.823 - INFO] o.h.validator.internal.util.Version      :HV000001: Hibernate Validator 8.0.0.Final
[2024-04-30 11:36:06.311 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7169
[2024-04-30 11:36:06.510 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7172
[2024-04-30 11:36:06.511 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getByGiftId,insertOne,queryGiftList,updateOne","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.IGiftConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165735"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:36:06.513 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getByGiftId,insertOne,queryGiftList,updateOne","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.IGiftConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165735"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:36:06.521 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7172
[2024-04-30 11:36:06.726 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7176
[2024-04-30 11:36:06.726 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne,payNow,prepareOrder,queryByUserIdAndRoomId,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165987"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:36:06.727 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne,payNow,prepareOrder,queryByUserIdAndRoomId,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165987"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:36:06.732 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7176
[2024-04-30 11:36:08.449 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7190
[2024-04-30 11:36:08.449 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714448165987"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:36:08.449 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714448165987"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:36:08.455 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7190
[2024-04-30 11:37:47.533 - INFO] .m.AbstractCacheManager$CacheRefreshTask : [DUBBO] Dumping meta caches, latest entries 3, dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:37:47.714 - INFO] .m.AbstractCacheManager$CacheRefreshTask : [DUBBO] Dumping mapping caches, latest entries 1, dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:44:33.694 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7192
[2024-04-30 11:44:33.694 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.IGiftRecordRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftRecordRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448164723"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.694 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc:: -> []
[2024-04-30 11:44:33.704 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7192
[2024-04-30 11:44:33.705 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7194
[2024-04-30 11:44:33.705 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addOne,prepareRedPacket,queryByAnchorId,receiveRedPacket,startRedPacket,updateById","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165239"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.705 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc:: -> []
[2024-04-30 11:44:33.712 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7194
[2024-04-30 11:44:33.713 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7193
[2024-04-30 11:44:33.713 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"dcrStockNumBySkuId,decrStockNumBySkuIdV2,prepareStockInfo,queryStockNum,syncStockNumToMySQL","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448164980"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.714 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC:: -> []
[2024-04-30 11:44:33.723 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7193
[2024-04-30 11:44:33.724 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7199
[2024-04-30 11:44:33.725 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"queryByAnchorId,queryBySkuId","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.ISkuInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448163001"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.725 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC:: -> []
[2024-04-30 11:44:33.730 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7199
[2024-04-30 11:44:33.802 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7205
[2024-04-30 11:44:33.803 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addCar,clearShopCar,getCarInfo,removeFromCar","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.IShopCarRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IShopCarRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165485"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.803 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> []
[2024-04-30 11:44:33.809 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7205
[2024-04-30 11:44:33.812 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7206
[2024-04-30 11:44:33.812 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714448165987"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.812 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@liyu-live-gift-provider -> []
[2024-04-30 11:44:33.819 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7206
[2024-04-30 11:44:33.820 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7208
[2024-04-30 11:44:33.820 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getByGiftId,insertOne,queryGiftList,updateOne","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.IGiftConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165735"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.820 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> []
[2024-04-30 11:44:33.822 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7208
[2024-04-30 11:44:33.823 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7209
[2024-04-30 11:44:33.823 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne,payNow,prepareOrder,queryByUserIdAndRoomId,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","pid":"36388","interface":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448165987"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:33.823 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> []
[2024-04-30 11:44:33.831 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7209
[2024-04-30 11:44:47.321 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7214
[2024-04-30 11:44:47.321 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"queryByAnchorId,queryBySkuId","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.ISkuInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448685744"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:47.321 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"queryByAnchorId,queryBySkuId","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.ISkuInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448685744"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:47.328 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7214
[2024-04-30 11:44:47.755 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7218
[2024-04-30 11:44:47.755 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IGiftRecordRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftRecordRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448686981"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:47.755 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IGiftRecordRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftRecordRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448686981"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:47.763 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7218
[2024-04-30 11:44:47.972 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7220
[2024-04-30 11:44:47.972 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"dcrStockNumBySkuId,decrStockNumBySkuIdV2,prepareStockInfo,queryStockNum,syncStockNumToMySQL","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687223"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
